{'Fam': {'RefFam_memory': '1,737,712', 'RefFam_rows': '10,511', 'RefFam_authors': '7,370', 'RefFam_tweets': '10,511', 'RefFam_datemin': '2014-07-18 22:47:21', 'RefFam_datemax': '2020-02-08 20:34:27'}, 'RT': {'RefRT_memory': '3,792,016', 'RefRT_rows': '75,812', 'RefRT_tweets': '8,615', 'RefRT_users': '45,448', 'RefRT_authors': '6,187', 'RefRT_datemin': '2020-02-08 14:20:41', 'RefRT_datemax': '2020-02-08 20:36:00'}, 'Inf': {'RefInf_memory': '1,608,547', 'RefInf_rows': '10,613', 'RefInf_authors': '10,613'}}
{'Fam': {'RefFam_memory': '1,894,935', 'RefFam_rows': '11,494', 'RefFam_authors': '7,997', 'RefFam_tweets': '11,494', 'RefFam_datemin': '2009-09-08 23:09:51', 'RefFam_datemax': '2020-02-08 21:35:29'}, 'RT': {'RefRT_memory': '4,392,497', 'RefRT_rows': '87,821', 'RefRT_tweets': '9,645', 'RefRT_users': '51,505', 'RefRT_authors': '6,870', 'RefRT_datemin': '2020-02-08 14:20:41', 'RefRT_datemax': '2020-02-08 21:36:05'}, 'Inf': {'RefInf_memory': '1,685,536', 'RefInf_rows': '11,156', 'RefInf_authors': '11,156'}}
{'Fam': {'RefFam_memory': '2,049,223', 'RefFam_rows': '12,480', 'RefFam_authors': '8,647', 'RefFam_tweets': '12,480', 'RefFam_datemin': '2009-09-08 23:09:51', 'RefFam_datemax': '2020-02-08 22:34:50'}, 'RT': {'RefRT_memory': '5,015,430', 'RefRT_rows': '100,279', 'RefRT_tweets': '10,656', 'RefRT_users': '57,587', 'RefRT_authors': '7,555', 'RefRT_datemin': '2020-02-08 14:20:41', 'RefRT_datemax': '2020-02-08 22:36:02'}, 'Inf': {'RefInf_memory': '1,763,337', 'RefInf_rows': '11,730', 'RefInf_authors': '11,730'}}
{'Fam': {'RefFam_memory': '2,175,699', 'RefFam_rows': '13,274', 'RefFam_authors': '9,128', 'RefFam_tweets': '13,274', 'RefFam_datemin': '2009-09-08 23:09:51', 'RefFam_datemax': '2020-02-08 23:34:44'}, 'RT': {'RefRT_memory': '5,517,443', 'RefRT_rows': '110,319', 'RefRT_tweets': '11,350', 'RefRT_users': '62,374', 'RefRT_authors': '8,002', 'RefRT_datemin': '2020-02-08 14:35:41', 'RefRT_datemax': '2020-02-08 23:36:02'}, 'Inf': {'RefInf_memory': '1,833,838', 'RefInf_rows': '12,244', 'RefInf_authors': '12,244'}}
{'Fam': {'RefFam_memory': '2,274,410', 'RefFam_rows': '13,892', 'RefFam_authors': '9,476', 'RefFam_tweets': '13,892', 'RefFam_datemin': '2009-09-08 23:09:51', 'RefFam_datemax': '2020-02-09 00:34:53'}, 'RT': {'RefRT_memory': '5,571,945', 'RefRT_rows': '111,409', 'RefRT_tweets': '11,310', 'RefRT_users': '63,283', 'RefRT_authors': '7,926', 'RefRT_datemin': '2020-02-08 15:35:41', 'RefRT_datemax': '2020-02-09 00:36:00'}, 'Inf': {'RefInf_memory': '1,891,630', 'RefInf_rows': '12,659', 'RefInf_authors': '12,659'}}
{'Fam': {'RefFam_memory': '2,255,851', 'RefFam_rows': '13,793', 'RefFam_authors': '9,404', 'RefFam_tweets': '13,793', 'RefFam_datemin': '2009-09-08 23:09:51', 'RefFam_datemax': '2020-02-09 01:34:45'}, 'RT': {'RefRT_memory': '5,510,293', 'RefRT_rows': '110,176', 'RefRT_tweets': '11,114', 'RefRT_users': '63,224', 'RefRT_authors': '7,801', 'RefRT_datemin': '2020-02-08 16:35:41', 'RefRT_datemax': '2020-02-09 01:36:02'}, 'Inf': {'RefInf_memory': '1,938,639', 'RefInf_rows': '13,009', 'RefInf_authors': '13,009'}}
{'Fam': {'RefFam_memory': '2,201,743', 'RefFam_rows': '13,472', 'RefFam_authors': '9,206', 'RefFam_tweets': '13,472', 'RefFam_datemin': '2009-09-08 23:09:51', 'RefFam_datemax': '2020-02-09 02:34:49'}, 'RT': {'RefRT_memory': '5,220,881', 'RefRT_rows': '104,388', 'RefRT_tweets': '10,632', 'RefRT_users': '60,980', 'RefRT_authors': '7,514', 'RefRT_datemin': '2020-02-08 17:35:41', 'RefRT_datemax': '2020-02-09 02:35:57'}, 'Inf': {'RefInf_memory': '1,967,959', 'RefInf_rows': '13,229', 'RefInf_authors': '13,229'}}
{'Fam': {'RefFam_memory': '2,109,162', 'RefFam_rows': '12,921', 'RefFam_authors': '8,878', 'RefFam_tweets': '12,921', 'RefFam_datemin': '2009-09-08 23:09:51', 'RefFam_datemax': '2020-02-09 03:31:43'}, 'RT': {'RefRT_memory': '4,732,211', 'RefRT_rows': '94,615', 'RefRT_tweets': '9,922', 'RefRT_users': '56,648', 'RefRT_authors': '7,074', 'RefRT_datemin': '2020-02-08 18:35:41', 'RefRT_datemax': '2020-02-09 03:35:57'}, 'Inf': {'RefInf_memory': '1,985,587', 'RefInf_rows': '13,357', 'RefInf_authors': '13,357'}}
{'Fam': {'RefFam_memory': '2,003,438', 'RefFam_rows': '12,259', 'RefFam_authors': '8,475', 'RefFam_tweets': '12,259', 'RefFam_datemin': '2009-09-08 23:09:51', 'RefFam_datemax': '2020-02-09 04:34:18'}, 'RT': {'RefRT_memory': '4,176,189', 'RefRT_rows': '83,495', 'RefRT_tweets': '9,140', 'RefRT_users': '51,162', 'RefRT_authors': '6,601', 'RefRT_datemin': '2020-02-08 19:35:41', 'RefRT_datemax': '2020-02-09 04:35:59'}, 'Inf': {'RefInf_memory': '1,999,187', 'RefInf_rows': '13,459', 'RefInf_authors': '13,459'}}
{'Fam': {'RefFam_memory': '1,883,413', 'RefFam_rows': '11,505', 'RefFam_authors': '8,007', 'RefFam_tweets': '11,505', 'RefFam_datemin': '2009-09-08 23:09:51', 'RefFam_datemax': '2020-02-09 05:33:18'}, 'RT': {'RefRT_memory': '3,629,467', 'RefRT_rows': '72,561', 'RefRT_tweets': '8,239', 'RefRT_users': '45,566', 'RefRT_authors': '6,017', 'RefRT_datemin': '2020-02-08 20:35:41', 'RefRT_datemax': '2020-02-09 05:35:52'}, 'Inf': {'RefInf_memory': '2,008,014', 'RefInf_rows': '13,522', 'RefInf_authors': '13,522'}}
{'Fam': {'RefFam_memory': '1,764,175', 'RefFam_rows': '10,755', 'RefFam_authors': '7,545', 'RefFam_tweets': '10,755', 'RefFam_datemin': '2009-09-08 23:09:51', 'RefFam_datemax': '2020-02-09 06:25:37'}, 'RT': {'RefRT_memory': '3,120,089', 'RefRT_rows': '62,374', 'RefRT_tweets': '7,313', 'RefRT_users': '39,904', 'RefRT_authors': '5,405', 'RefRT_datemin': '2020-02-08 21:35:41', 'RefRT_datemax': '2020-02-09 06:36:00'}, 'Inf': {'RefInf_memory': '2,020,499', 'RefInf_rows': '13,602', 'RefInf_authors': '13,602'}}
{'Fam': {'RefFam_memory': '1,653,095', 'RefFam_rows': '10,046', 'RefFam_authors': '7,086', 'RefFam_tweets': '10,046', 'RefFam_datemin': '2011-10-04 13:12:13', 'RefFam_datemax': '2020-02-09 07:35:25'}, 'RT': {'RefRT_memory': '2,623,619', 'RefRT_rows': '52,445', 'RefRT_tweets': '6,486', 'RefRT_users': '34,220', 'RefRT_authors': '4,809', 'RefRT_datemin': '2020-02-08 22:35:41', 'RefRT_datemax': '2020-02-09 07:35:56'}, 'Inf': {'RefInf_memory': '2,038,115', 'RefInf_rows': '13,710', 'RefInf_authors': '13,710'}}
{'Fam': {'RefFam_memory': '1,567,482', 'RefFam_rows': '9,454', 'RefFam_authors': '6,654', 'RefFam_tweets': '9,454', 'RefFam_datemin': '2011-10-04 13:12:13', 'RefFam_datemax': '2020-02-09 08:32:45'}, 'RT': {'RefRT_memory': '2,185,401', 'RefRT_rows': '43,681', 'RefRT_tweets': '5,834', 'RefRT_users': '28,852', 'RefRT_authors': '4,337', 'RefRT_datemin': '2020-02-08 23:35:41', 'RefRT_datemax': '2020-02-09 08:35:58'}, 'Inf': {'RefInf_memory': '2,059,245', 'RefInf_rows': '13,843', 'RefInf_authors': '13,843'}}
{'Fam': {'RefFam_memory': '1,542,064', 'RefFam_rows': '9,233', 'RefFam_authors': '6,458', 'RefFam_tweets': '9,233', 'RefFam_datemin': '2011-10-04 13:12:13', 'RefFam_datemax': '2020-02-09 09:35:36'}, 'RT': {'RefRT_memory': '1,988,593', 'RefRT_rows': '39,745', 'RefRT_tweets': '5,604', 'RefRT_users': '25,985', 'RefRT_authors': '4,163', 'RefRT_datemin': '2020-02-09 00:35:41', 'RefRT_datemax': '2020-02-09 09:36:00'}, 'Inf': {'RefInf_memory': '2,098,651', 'RefInf_rows': '14,102', 'RefInf_authors': '14,102'}}
